state,bill_id,bill_url,title,status,date_of_last_action,author,topics,summary,history,year
Arkansas,AR S    612,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000S612&ciq=urn:user:PA196471263&client_md=4e0830e5766126f68b0efa7fd5d05cda&mode=current_text,Private Right of Action Against a Social Media Platform,Enacted - Act No.  901,04/21/2025 - Enacted,Dees (R),"Private Sector Use, Private Right of Action","Creates a private right of action for the use of a design, algorithm, or feature by a social media platform that causes harm, imposes a civil penalty on a platform that knowingly and willfully contributes to the suicide or attempted suicide of a minor, provides that a platform is liable for an award of litigation costs, attorneys fees, and damages in an action brought by a parent or guardian whose child or legal dependent commits suicide or attempts suicide following exposure to certain online content.","04/02/2025 - INTRODUCED.
04/02/2025 - To SENATE Committee on JUDICIARY.
04/07/2025 - From SENATE Committee on JUDICIARY:  Do pass.
04/08/2025 - Passed SENATE.  *****To HOUSE.
04/08/2025 - To HOUSE Committee on JUDICIARY.
04/10/2025 - From HOUSE Committee on JUDICIARY:  Do pass as amended.
04/14/2025 - Committee amendment adopted on HOUSE floor.
04/15/2025 - Passed HOUSE.  *****To SENATE for concurrence.
04/16/2025 - SENATE concurred in HOUSE amendments.
04/16/2025 - *****To GOVERNOR.
04/21/2025 - Signed by GOVERNOR.
04/21/2025 - Act No. 901",2025
Arkansas,AR H    1041,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1041&ciq=urn:user:PA196471263&client_md=f4e269f494663479898044c9c059b6e9&mode=current_text,Deceptive and Fraudulent Deepfakes in Elections,Failed - Died,3/19/2025,Collins A (D),"Elections, Provenance","Prohibits deceptive and fraudulent deepfakes in election communications, provides for a cause of action and civil penalties for the use of deceptive and fraudulent deepfakes and for other purposes, provides that a person may, within ninety days of an election in which a candidate for an elected office will appear on the ballot, distribute synthetic media that the person knows or should know is a deceptive and fraudulent deepfake of a candidate or party on the state or local ballot if the synthetic media.","11/20/2024 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on STATE AGENCIES AND GOVERNMENTAL AFFAIRS.
01/16/2025 - Withdrawn from HOUSE Committee on STATE AGENCIES AND GOVERNMENTAL AFFAIRS.
01/16/2025 - Amended on HOUSE floor.
02/27/2025 - Withdrawn from HOUSE Committee on STATE AGENCIES AND GOVERNMENTAL AFFAIRS.
02/27/2025 - Amended on HOUSE floor.
03/19/2025 - Amended on HOUSE floor.
05/05/2025 - Died in House Committee at Sine Die adjournment.",2025
Arkansas,AR H    1071,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1071&ciq=urn:user:PA196471263&client_md=ebf8e03b478a670a8af716c40b889b0f&mode=current_text,Frank Broyles Publicity Rights Protection Act,Enacted - Act No.  159,02/25/2025 - Enacted,Richardson S (R),"Effect on Labor/Employment, Private Sector Use","Provides protections for an individual whose photograph, voice, or likeness is reproduced through means of artificial intelligence and used commercially, provides that it is not a violation of the Frank Broyles Publicity Rights Protection Act of 2016 if the name, voice, signature, photograph, or likeness of an individual is used by a service provider of a system or network if the service provider does not have actual knowledge that a photograph, voice, or likeness on the system or network is in violation.","12/19/2024 - PREFILED.
01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on JUDICIARY.
01/23/2025 - From HOUSE Committee on JUDICIARY:  Do pass.
01/27/2025 - Passed HOUSE.  *****To SENATE.
01/27/2025 - To SENATE Committee on JUDICIARY.
02/11/2025 - Withdrawn from SENATE Committee on JUDICIARY.
02/11/2025 - Amended on SENATE floor.
02/11/2025 - Rereferred to SENATE Committee on JUDICIARY.
02/12/2025 - From SENATE Committee on JUDICIARY:  Do pass.
02/13/2025 - Passed SENATE.  *****To HOUSE for concurrence.
02/13/2025 - To JOINT Committee on BUDGET.
02/18/2025 - From JOINT Committee on BUDGET:  Do pass.
02/20/2025 - *****To GOVERNOR.
02/25/2025 - Signed by GOVERNOR.
02/25/2025 - Act No. 159",2025
Arkansas,AR H    1083,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1083&ciq=urn:user:PA196471263&client_md=0fcdca45ac2baba013994885929e1f29&mode=current_text,Arkansas Kids Online Safety Act,Failed - Adjourned - Withdrawn,2/27/2025,Collins A (D),"Notification, Private Sector Use","Provides that a covered platform shall take reasonable measures in the design and operation of any product, service, or feature that the platform knows is used by minors to avoid any heightened risk of harm to minors, including anxiety, depression, and suicidal behaviors, provides that parental tools provided by a covered platform shall include the ability to manage a minors privacy and account settings, creates the Kids Online Safety Council, provides for filter bubble transparency requirements.","01/13/2025 - INTRODUCED.
01/13/2025 - To HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
01/23/2025 - Withdrawn from HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
01/23/2025 - Amended on HOUSE floor.
01/30/2025 - Withdrawn from HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
01/30/2025 - Amended on HOUSE floor.
02/10/2025 - Withdrawn from HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
02/10/2025 - Amended on HOUSE floor.
02/12/2025 - Withdrawn from HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
02/12/2025 - Amended on HOUSE floor.
02/26/2025 - Withdrawn from HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
02/26/2025 - Amended on HOUSE floor.
02/27/2025 - Withdrawn from HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
02/27/2025 - Amended on HOUSE floor.
03/11/2025 - WITHDRAWN by Author.",2025
Arkansas,AR H    1141,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1141&ciq=urn:user:PA196471263&client_md=7382d278ac65c55e2df0f40c7611dce1&mode=current_text,Criminal Offenses,Failed - Died,2/12/2025,Richardson S (R),Elections,"Creates criminal offenses related to deceptive and injurious media in the course of election campaigns, provides that it shall be unlawful for a person to purposely injure a candidate for office in the State by creating or causing to be created a deep fake and publishing, distributing, or causing to be published or distributed the deep fake a specified number of days before the date of the general election and on the date of the general election with the knowledge that the communication was a deep fake.","01/15/2025 - INTRODUCED.
01/15/2025 - To HOUSE Committee on JUDICIARY.
02/12/2025 - Withdrawn from HOUSE Committee on JUDICIARY.
02/12/2025 - Amended on HOUSE floor.
05/05/2025 - Died in House Committee at Sine Die adjournment.",2025
Arkansas,AR H    1283,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1283&ciq=urn:user:PA196471263&client_md=654acf195f8889b0cbd9fbfc88b6ba15&mode=current_text,Division of Elementary,Failed - Died,2/27/2025,Mayberry J (R),Education/Training,Requires the division of elementary and secondary education to include digital media standards in kindergarten through grade twelve library media standards.,"01/28/2025 - INTRODUCED.
01/28/2025 - To HOUSE Committee on EDUCATION.
02/27/2025 - Withdrawn from HOUSE Committee on EDUCATION.
02/27/2025 - Amended on HOUSE floor.
04/03/2025 - Rereferred to HOUSE Committee on EDUCATION.
04/03/2025 - From HOUSE Committee on EDUCATION:  Do pass.
04/07/2025 - Passed HOUSE.  *****To SENATE.
04/07/2025 - To SENATE Committee on EDUCATION.
05/05/2025 - Died in Senate Committee at Sine Die adjournment.",2025
Arkansas,AR H    1297,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1297&ciq=urn:user:PA196471263&client_md=f4651049fd5bd147e71bc33dc3a13ba4&mode=current_text,Artificial Intelligence Algorithms,Failed - Adjourned - Withdrawn,2/27/2025,Johnson (R),"Health Use, Private Sector Use","Concerns artificial intelligence, algorithms, and other automated technologies, regulates certain practices of healthcare insurers.","01/29/2025 - INTRODUCED.
01/29/2025 - To HOUSE Committee on INSURANCE AND COMMERCE.
02/27/2025 - Withdrawn from HOUSE Committee on INSURANCE AND COMMERCE.
02/27/2025 - Amended on HOUSE floor.
04/01/2025 - WITHDRAWN by Author.",2025
Arkansas,AR H    1518,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1518&ciq=urn:user:PA196471263&client_md=310710fe747e9a8572375f855dd0c99d&mode=current_text,Offense of Creating Distributing Possessing or Viewing,Failed - Adjourned - Withdrawn,2/18/2025,Meeks S (R),"Child Pornography, Criminal Use","Creates the offense of creating, distributing, possessing, or viewing artificial intelligence-generated matter depicting sexually explicit conduct involving a child.","02/18/2025 - INTRODUCED.
02/18/2025 - To HOUSE Committee on JUDICIARY.
03/18/2025 - WITHDRAWN by Author.",2025
Arkansas,AR H    1529,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1529&ciq=urn:user:PA196471263&client_md=c1c40647a0876c24dcc344c0afebc081&mode=current_text,Deepfake Visual Material of a Sexual Nature,Enacted - Act No.  827,04/17/2025 - Enacted,Meeks S (R),,"Concerns deepfake visual material of a sexual nature, creates the criminal offense of unlawful creation and distribution of deepfake visual material, establishes a cause of action for unlawful creation of deepfake visual material, provides that engaging in sexual contact, sexual intercourse, deviate sexual activity, or sexually explicit conduct such that an ordinary person viewing the deepfake visual material would conclude that the depiction is of the identifiable person engaging in sexual contact.","02/19/2025 - INTRODUCED.
02/19/2025 - To HOUSE Committee on JUDICIARY.
03/19/2025 - Withdrawn from HOUSE Committee on JUDICIARY.
03/19/2025 - Amended on HOUSE floor.
04/03/2025 - Rereferred to HOUSE Committee on JUDICIARY.
04/03/2025 - From HOUSE Committee on JUDICIARY:  Do pass as amended.
04/07/2025 - Committee amendment adopted on HOUSE floor.
04/08/2025 - Passed HOUSE.  *****To SENATE.
04/08/2025 - To SENATE Committee on JUDICIARY.
04/09/2025 - From SENATE Committee on JUDICIARY:  Do pass.
04/14/2025 - Passed SENATE.
04/14/2025 - *****To GOVERNOR.
04/17/2025 - Signed by GOVERNOR.
04/17/2025 - Act No. 827",2025
Arkansas,AR H    1726,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1726&ciq=urn:user:PA196471263&client_md=df3ab21d752abafb8dbd46160de01321&mode=current_text,Arkansas Kids Online Safety Act,Failed - Died,3/13/2025,Gramlich (R),Private Sector Use,"Creates the Arkansas Kids Online Safety Act, provides that a covered platform shall take reasonable measures in the design and operation of any product, service, or feature that the covered platform knows is used by minors to avoid any heightened risk of harm to minors caused by such product, service, or feature, including without limitation the mental health disorders, consistent with evidence-informed medical information.","03/10/2025 - INTRODUCED.
03/10/2025 - To HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS.
03/12/2025 - From HOUSE Committee on AGING, CHILDREN AND YOUTH, & LEGISLATIVE AFFAIRS:  Do pass as amended.
03/13/2025 - Committee amendment adopted on HOUSE floor.
03/17/2025 - Passed HOUSE.  *****To SENATE.
03/17/2025 - To SENATE Committee on JUDICIARY.
05/05/2025 - Died in Senate Committee at Sine Die adjournment.",2025
Arkansas,AR H    1816,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1816&ciq=urn:user:PA196471263&client_md=b852b9c72aa3cf89a568ea962bda2fd2&mode=current_text,Healthcare Providers,Failed - Adjourned - Withdrawn,3/17/2025,Johnson (R),Health Use,Prohibits healthcare providers and healthcare insurers from using artificial intelligence in the delivery of healthcare services or the generation of medical records unless certain requirements are met.,"03/17/2025 - INTRODUCED.
03/17/2025 - To HOUSE Committee on PUBLIC HEALTH, WELFARE AND LABOR.
04/14/2025 - WITHDRAWN by Author.",2025
Arkansas,AR H    1823,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1823&ciq=urn:user:PA196471263&client_md=0b3af5a112bcf881efca9e7bf89c4b8e&mode=current_text,Disrupt Explicit Forged Images and Nonconsensual Edits,Failed - Died,3/18/2025,Duffield (R),"Child Pornography, Criminal Use, Private Right of Action","Establishes the disrupt explicit forged images and nonconsensual edits act of 2025, clarifies the rights for an individual affected by nonconsensual activities involving intimate digital forgeries.","03/18/2025 - INTRODUCED.
03/18/2025 - To HOUSE Committee on JUDICIARY.
05/05/2025 - Died in House Committee at Sine Die adjournment.",2025
Arkansas,AR H    1876,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1876&ciq=urn:user:PA196471263&client_md=a7f73f3325742058a28d597e05e60d43&mode=current_text,Model Training and Content Generated by Generative AI,Enacted - Act No.  927,04/21/2025 - Enacted,Richardson S (R),"Private Sector Use, Provenance","Relates to the ownership of model training and content generated by a generative artificial intelligence tool, provides that, with certain exceptions, when a person uses a generative artificial intelligence tool to generate content, the person who provides the input or directive to the generative artificial intelligence tool shall be the owner of the generated content, provided that the content does not infringe on existing copyrights or intellectual property rights.","03/20/2025 - INTRODUCED.
03/20/2025 - To HOUSE Committee on ADVANCED COMMUNICATIONS AND INFORMATION TECHNOLOGY.
04/02/2025 - Withdrawn from HOUSE Committee on ADVANCED COMMUNICATIONS AND INFORMATION TECHNOLOGY.
04/02/2025 - Amended on HOUSE floor.
04/03/2025 - Rereferred to HOUSE Committee on ADVANCED COMMUNICATIONS AND INFORMATION TECHNOLOGY.
04/03/2025 - From HOUSE Committee on ADVANCED COMMUNICATIONS AND INFORMATION TECHNOLOGY: Do pass.
04/07/2025 - Amended on HOUSE floor.
04/08/2025 - Passed HOUSE.  *****To SENATE.
04/08/2025 - To SENATE Committee on TRANSPORTATION, TECHNOLOGY AND LEGISLATIVE AFFAIRS.
04/14/2025 - From SENATE Committee on TRANSPORTATION, TECHNOLOGY AND LEGISLATIVE AFFAIRS:  Do pass.
04/15/2025 - Passed SENATE.
04/16/2025 - *****To GOVERNOR.
04/21/2025 - Signed by GOVERNOR.
04/21/2025 - Act No. 927",2025
Arkansas,AR H    1877,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1877&ciq=urn:user:PA196471263&client_md=d93d8aefead758d4ea099e5944e64523&mode=current_text,Criminal Offenses,Enacted - Act No.  977,04/22/2025 - Enacted,Meeks S (R),"Child Pornography, Criminal Use","Concerns criminal offenses related to possession of sexually explicit material that depicts a child, includes a computer generated image that is indistinguishable from the image of a child.","03/20/2025 - INTRODUCED.
03/20/2025 - To HOUSE Committee on JUDICIARY.
04/03/2025 - From HOUSE Committee on JUDICIARY:  Do pass as amended.
04/07/2025 - Committee amendment adopted on HOUSE floor.
04/08/2025 - Passed HOUSE.  *****To SENATE.
04/08/2025 - To SENATE Committee on JUDICIARY.
04/09/2025 - From SENATE Committee on JUDICIARY:  Do pass as amended.
04/09/2025 - Committee amendment adopted on SENATE floor.
04/10/2025 - Passed SENATE.  *****To HOUSE for concurrence.
04/10/2025 - To JOINT Committee on BUDGET.
04/15/2025 - From JOINT Committee on BUDGET:  Do pass.
04/16/2025 - HOUSE concurred in SENATE amendments.
04/16/2025 - *****To GOVERNOR.
04/22/2025 - Signed by GOVERNOR.
04/22/2025 - Act No. 977",2025
Arkansas,AR H    1958,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AR2025000H1958&ciq=urn:user:PA196471263&client_md=dbb0caba4b622d999394c2d550a9b395&mode=current_text,Public Entities to Create a Policy,Enacted - Act No.  848,04/17/2025 - Enacted,Meeks S (R),Government Use,Requires public entities to create a policy concerning the authorized use of artificial intelligence.,"04/01/2025 - INTRODUCED.
04/01/2025 - To HOUSE Committee on ADVANCED COMMUNICATIONS AND INFORMATION TECHNOLOGY.
04/03/2025 - From HOUSE Committee on ADVANCED COMMUNICATIONS AND INFORMATION TECHNOLOGY: Do pass.
04/07/2025 - Passed HOUSE.  *****To SENATE.
04/07/2025 - To SENATE Committee on STATE AGENCIES AND GOVERNMENTAL AFFAIRS.
04/08/2025 - From SENATE Committee on STATE AGENCIES AND GOVERNMENTAL AFFAIRS:  Do pass as amended.
04/09/2025 - Committee amendment adopted on SENATE floor.
04/10/2025 - Passed SENATE.  *****To HOUSE for concurrence.
04/14/2025 - HOUSE concurred in SENATE amendments.
04/14/2025 - *****To GOVERNOR.
04/17/2025 - Signed by GOVERNOR.
04/17/2025 - Act No. 848",2025
